distinct_id,game_num,killer_with_friend_num,friend_num,new_num,duomaomao_num,advance_num,twelve_num,duomaomao2_num,min,total_pay
139133461,567,292,58,126,47,380,8,6,,6
139450124,489,66,2,0,0,149,331,9,,
139653088,669,263,24,0,13,419,23,214,0.083,19
139667694,566,140,3,0,1,460,99,6,,
139701845,1278,866,147,14,24,24,1080,136,0.017,
139739136,644,473,7,16,145,370,83,30,1.45,
139810399,885,305,51,0,444,257,10,174,44.233,
139884964,791,151,52,202,507,76,1,5,,
14004073,569,12,2,0,0,569,0,0,0.15,6
140192052,890,462,60,7,320,363,16,184,33.683,
140258358,568,266,18,0,0,568,0,0,,6
140473332,768,623,26,60,11,385,312,0,4.517,
140482725,741,72,4,202,250,235,11,43,,
140495375,562,237,65,24,5,55,97,381,1.033,15
132940802,837,62,6,0,0,827,0,10,,
133115510,470,446,9,0,2,0,434,34,,92
133170979,921,329,25,603,17,293,4,4,,
133197627,831,501,13,21,38,27,734,11,,
133358707,639,26,11,12,1,613,5,8,,
133512474,733,149,75,8,4,11,710,0,17.583,
133601493,658,138,1,0,15,573,5,65,,
133616667,495,255,3,3,1,42,444,5,2.95,
140600455,669,11,17,38,5,133,450,43,,
140623068,823,84,22,595,88,98,20,22,,
140821189,514,66,24,0,6,459,49,0,3.15,
140862480,1187,157,44,219,18,950,0,0,,
140914290,545,45,19,0,8,534,3,0,,
120631878,664,155,70,286,38,196,64,80,,
120936875,695,121,62,4,26,2,566,97,0.417,
121122730,763,405,23,12,14,734,1,2,1.033,6
121435782,573,22,7,26,0,542,2,3,,12
121474257,730,134,33,317,227,37,144,5,,
121494350,709,45,30,331,130,113,40,95,,
121524131,928,111,9,0,3,924,1,0,,
121552647,572,21,2,3,4,521,7,37,,
121639832,671,120,38,190,165,98,151,67,0.133,
121681547,648,303,2,2,3,0,643,0,,
121707880,638,96,3,9,26,25,283,295,,
121717712,742,511,22,445,14,151,8,124,5,
121747784,809,314,15,1,12,778,3,15,,68
121782623,725,502,17,14,21,135,450,105,,
121890739,877,166,28,158,358,322,34,5,,
121970324,1019,788,13,0,130,847,1,41,4.633,93
121970382,641,158,45,36,33,198,245,129,,
121995319,631,380,8,83,11,532,4,1,,
122022312,514,129,24,14,5,11,484,0,0.067,6
122199006,624,15,4,0,0,622,2,0,,
122258993,724,159,10,0,66,24,300,334,,
122375097,503,347,9,0,36,6,387,74,,
116790579,607,58,27,0,1,604,0,2,,184
116924077,791,230,28,115,375,268,11,22,,
116971358,1031,496,30,8,797,72,16,138,419.817,
116989108,575,386,6,0,26,533,10,6,,74
117020028,707,186,7,0,2,13,692,0,0.167,
117153957,1488,922,26,1,0,1424,44,19,,9
117182914,882,585,12,0,575,294,6,7,0.55,
117444938,466,70,63,0,0,24,441,1,,18
117478267,704,100,18,59,256,291,87,11,,6
117494415,1079,120,3,484,564,23,0,8,7.267,700
117555413,557,393,27,0,6,533,0,18,,22
117806621,913,193,6,0,735,160,7,11,0.317,
117890155,566,136,14,0,0,562,0,4,,
117937106,2097,2078,7,1,37,2031,3,25,250.117,6
118009791,544,300,4,0,15,528,1,0,0.133,142
118188998,1049,364,11,5,3,997,7,37,1.95,
118216033,611,274,71,0,10,459,50,92,0.383,
118285020,548,137,24,0,16,478,43,11,,24
118377021,776,377,95,40,81,630,19,6,1.15,
118458889,822,586,27,14,62,732,2,12,,46
118512115,1260,432,63,0,24,1106,2,128,,24
118574314,1134,352,56,17,901,136,43,37,0.1,
133714089,688,268,19,7,27,609,45,0,18.433,7
133716718,595,433,6,0,0,3,592,0,,
133765087,544,56,19,0,74,11,437,22,1.1,38
133820134,1028,107,54,246,284,146,67,285,2.717,
133827301,493,24,,0,3,122,346,22,,
133905736,675,144,3,0,0,1,674,0,,
133911123,1020,176,14,40,3,972,5,0,0.783,6
133929634,891,125,3,0,0,891,0,0,4.017,
133942490,547,130,21,14,26,460,33,14,0.133,29
13395330,848,15,,0,0,125,723,0,,
133993318,553,333,8,8,59,470,0,16,0.1,5
134022393,776,259,8,2,72,685,9,8,,1
134049116,766,247,10,6,0,14,738,8,,
134191838,592,313,39,11,9,232,340,0,,30
134197536,669,298,60,75,49,365,168,12,1.117,34
134200342,508,137,38,0,0,1,503,4,0.2,6
134225271,574,346,50,20,26,517,10,1,,15
134265397,729,641,6,54,371,289,14,1,5.517,7
134295311,638,72,37,315,11,210,62,40,0.1,
134319108,681,269,16,0,0,642,39,0,,12
134340369,957,455,21,0,1,938,17,1,171.533,
134421399,861,246,18,16,7,467,6,365,,
134441750,576,154,38,0,18,0,454,104,,24
134658389,1214,277,,0,5,1202,7,0,,
134863838,1789,356,97,1674,89,26,0,0,0.067,
134953505,1251,1005,31,19,31,679,299,223,1.55,12
134972438,835,286,70,6,6,759,0,64,13.067,12
134978361,732,403,35,67,412,169,78,6,,
135063699,807,53,7,5,14,398,107,283,,55
135251783,1463,486,60,74,870,33,13,473,,
135308552,693,339,38,6,12,19,645,11,,
135318620,568,489,12,3,1,563,1,0,,
135322349,460,128,6,0,2,0,450,8,,
135346262,878,21,7,1,1,857,19,0,0.1,6
135362658,645,264,23,71,12,530,28,4,0.833,18
135407923,620,40,33,278,97,122,94,29,0.167,
135456190,554,13,1,2,15,3,380,154,,
135471622,776,68,48,177,476,29,47,47,,
141049405,1126,202,34,0,8,0,1110,8,,
141173303,629,21,13,1,0,621,1,6,0.383,
141267257,1144,462,17,4,0,1098,41,1,0.367,535
141285775,931,64,1,353,4,22,525,27,1.367,
141306392,583,141,8,4,45,468,41,25,,
141370834,731,495,7,3,2,106,11,609,14.733,92
141499736,594,208,3,0,10,584,0,0,,
141585207,763,218,32,64,75,42,524,58,,
141677663,1060,282,117,401,624,11,13,11,1.8,
141755290,725,202,20,26,25,282,380,12,,
141782182,578,557,56,3,1,574,0,0,2.567,6
141825404,613,101,11,10,0,9,544,50,0.133,1
141913601,578,29,6,4,8,530,34,2,,
142005225,683,660,36,2,42,577,38,24,3.5,
142057948,577,46,3,0,2,575,0,0,,
142278507,1656,1022,98,622,219,747,13,55,418.417,
142287058,813,51,22,1,0,812,0,0,,
142328643,1064,310,28,66,19,948,26,5,,
142369945,1089,216,10,1,22,160,548,358,8.85,138
142446690,883,90,4,5,6,872,0,0,,
142499979,646,75,2,0,3,643,0,0,8.183,
142544109,653,52,83,1,0,3,591,58,0.683,654
142551115,770,53,5,34,359,119,253,5,,
142640555,766,514,16,12,323,294,4,133,3.3,
142680928,888,80,8,4,19,778,8,79,,
122496504,693,255,49,211,94,329,36,23,,
122499426,759,335,46,5,9,0,726,19,0.217,72
122524413,588,36,28,0,1,6,581,0,0.167,92
122563077,1159,496,42,853,268,35,2,1,139.817,
122665702,1077,880,86,111,822,118,19,7,1754.817,
122674468,575,237,12,0,0,573,2,0,1.083,1
122689381,760,29,6,2,151,12,5,590,19.85,44
122726418,2026,1088,29,1,4,2021,0,0,0.1,42
122804674,948,143,51,833,87,22,4,2,,
122852648,639,12,1,270,16,33,275,45,,
122929743,1518,354,31,27,6,1468,17,0,0.417,7
123173206,810,59,15,3,59,653,42,53,0.117,
123215060,1009,141,4,1,47,838,75,48,,
123280320,600,38,28,0,19,535,46,0,,1
123484308,593,34,8,189,24,314,66,0,,
123487786,819,401,3,9,3,804,1,2,1.467,
123721268,1254,846,62,3,2,65,1181,3,2.85,
123743527,964,637,11,5,41,455,463,0,0.067,
123745407,633,115,11,5,38,384,153,53,,101
123778282,1335,755,22,537,67,685,18,28,,
123857173,548,490,35,1,32,18,452,45,1935.767,1677
124000894,1246,1153,35,25,426,770,13,12,,390
124003215,578,1,8,0,0,576,0,2,,
124074544,873,262,21,0,4,869,0,0,0.067,112
124147656,1132,400,29,0,24,1107,1,0,395.85,2368
124180308,611,134,5,57,61,489,1,3,,13
124224453,504,375,14,0,20,14,420,50,0.917,182
124243090,503,25,2,3,4,4,444,48,,6
124262294,915,695,28,875,0,36,4,0,0.633,94
124267976,687,657,27,279,167,230,9,2,3996.55,42
113182369,878,278,68,331,459,2,69,17,,
113233406,1037,339,59,209,733,41,22,32,,
113239330,733,53,12,0,0,5,728,0,,6
113550497,507,125,3,0,2,10,495,0,,
113583086,1101,1059,45,8,561,150,211,171,111.133,
113585266,1550,696,59,565,886,35,24,40,,
113603504,1354,110,126,90,860,105,66,233,2.5,
113853798,647,124,20,10,34,4,536,63,,
113861586,906,738,6,0,1,886,19,0,,
113881720,887,307,51,9,633,27,200,18,155.817,
113887933,968,62,35,17,64,144,185,558,,
113962962,702,49,16,13,4,552,8,125,,
113978445,638,389,55,28,27,311,7,265,3.367,
114124876,1111,427,18,1,491,63,536,20,,
114211286,586,37,7,0,15,0,530,41,,
114321965,720,302,30,0,2,41,520,157,0.2,
114532885,777,775,1,4,0,773,0,0,0.083,
114541866,715,164,8,13,31,507,1,163,5.3,786
114546587,622,99,7,47,51,463,29,32,,6
114729997,1255,365,34,1177,11,52,3,12,,
114857527,761,37,,248,77,172,262,2,0.517,
124356487,567,38,60,0,4,435,108,20,,
124471070,1316,149,,11,5,18,1280,2,52.983,
124485298,640,480,29,14,0,560,11,55,0.817,12
124544614,673,48,12,3,0,1,557,112,0.183,6
124572135,575,59,10,1,7,1,563,3,,865
124577214,608,21,4,10,0,590,4,4,,
124878115,972,207,13,0,38,926,0,8,0.433,
125024795,659,35,1,9,2,0,617,31,,10
142763021,729,428,80,283,177,253,8,8,0.45,
142887197,1516,700,12,505,251,399,75,286,24.95,
142945180,542,309,9,3,6,12,448,73,,12
142977065,848,4,,0,7,828,12,1,,
143216160,673,39,1,0,0,673,0,0,,
143311673,1159,32,6,25,5,0,1129,0,,6
143333648,1070,5,4,0,328,418,14,310,,
143373333,604,54,15,1,0,544,0,59,,6
143404745,583,131,22,8,0,527,48,0,,24
143564965,635,532,9,11,377,25,123,99,,
143576792,581,103,1,13,33,533,2,0,,6
143673079,514,122,12,28,31,63,295,97,0.25,
143733929,773,71,5,0,7,87,679,0,,
143963540,498,37,16,3,3,53,438,1,,
143965890,634,194,73,32,231,132,132,107,,
143973056,900,155,2,0,0,900,0,0,,
144034257,912,523,32,41,76,176,299,320,0.217,37
144049972,1045,672,64,0,42,993,0,10,334.517,18
144177495,721,91,9,0,5,676,1,39,0.5,1
144436400,808,608,22,0,62,12,36,698,,21
144440701,695,610,3,0,3,692,0,0,0.183,
144456298,950,114,13,389,396,84,16,65,,
144474642,831,182,2,692,11,127,1,0,1.083,
135530571,533,8,1,0,1,1,530,1,,
135534589,692,312,82,13,32,582,64,1,,58
135653908,647,420,67,23,13,475,88,48,0.2,
135683454,775,58,2,1,0,0,774,0,,
135801196,615,159,9,0,15,357,4,239,,
135900971,743,148,15,1,38,694,9,1,,6
135910985,738,190,74,5,693,13,9,18,,
135968509,810,227,49,12,304,46,219,229,209.55,
135972689,1155,1000,3,0,0,1096,0,59,0.117,18
135979644,627,235,5,0,0,2,443,182,0.167,
136056391,1269,388,26,1,5,1031,1,231,1.483,
136159693,1146,766,57,20,87,996,4,39,0.2,7
136193806,499,70,3,0,3,32,455,9,,
136278106,521,91,30,9,3,0,507,2,,6
136305225,668,416,3,0,46,622,0,0,,
136345953,608,41,30,0,2,592,1,13,,
136347796,770,70,,0,3,739,5,23,0.267,
136349884,784,171,2,757,22,5,0,0,,
136555172,881,730,57,74,545,128,76,58,54.8,
136688265,754,343,13,0,123,575,8,48,1.067,
136700981,485,440,12,0,0,0,462,23,0.883,19
136742525,1368,263,29,17,14,1330,2,5,,
136770390,705,567,19,229,346,47,13,70,,
136809196,526,69,,1,0,1,524,0,,13
137013530,668,29,15,340,94,193,36,5,,
137041178,628,529,8,17,56,442,7,106,164.517,
137233437,1000,69,2,0,0,481,82,437,0.217,
137276406,805,498,12,0,14,756,1,34,15.017,
118766723,827,77,11,743,1,10,73,0,,
118791392,703,591,16,3,11,640,8,41,,
118816520,844,162,43,2,0,6,790,46,,49
118883172,767,152,6,52,0,5,708,2,,
118903710,869,720,49,18,0,794,2,55,0.4,6
118964756,785,559,4,12,7,604,0,162,,
118977123,904,275,59,636,244,18,5,1,,
118993854,727,197,46,123,546,57,1,0,,
119052042,794,52,32,441,78,142,30,103,,
119167415,678,16,4,0,1,676,1,0,,
119265309,557,26,6,0,9,544,2,2,,
119304824,721,53,15,0,410,281,26,4,,
119347919,2460,423,14,1267,20,720,408,45,0.1,
119361475,568,238,71,1,3,551,3,10,,
119460329,611,78,26,0,34,8,569,0,,
119464900,573,424,27,170,49,349,5,0,1.3,156
119498256,902,502,95,378,24,365,112,23,,12
119582454,893,331,15,0,9,425,429,30,,
119690815,745,134,19,20,7,707,11,0,0.167,
119954180,740,734,3,5,56,523,140,16,23,
119985808,570,82,28,26,2,482,37,23,0.217,806
120089519,823,102,31,137,327,73,107,179,,18
120233622,605,34,12,0,4,494,2,105,,30
120372410,699,52,8,2,1,680,5,11,,
120474543,658,48,5,0,0,1,657,0,,6
120579519,814,326,81,2,72,730,7,3,,
125107922,882,429,3,0,0,2,877,3,,
125116875,741,51,34,186,333,60,39,123,,
125155571,803,132,22,121,19,117,330,216,,12
125208456,691,323,21,4,8,13,664,2,9.333,
125568575,809,646,46,75,28,469,237,0,3.067,838
125752565,910,439,9,2,7,899,0,2,2.283,6
125795799,648,36,2,33,29,574,7,5,,
125885574,809,582,13,0,3,0,534,272,,6
125915594,791,159,46,112,524,2,23,130,,
126068040,585,439,7,1,0,82,501,1,,12
144584803,851,97,17,6,3,831,1,10,0.9,74
144662947,1000,509,14,1,83,313,54,549,,
144765403,541,108,99,5,1,5,516,14,,124
144778143,617,141,6,86,12,83,411,25,,
144916288,756,472,3,0,3,690,6,57,,1
144938028,750,159,19,1,15,727,4,3,0.483,
145074347,784,136,16,64,83,550,65,22,,
145178260,556,34,10,9,27,488,13,19,,6
145206995,903,486,13,58,407,409,3,26,0.267,
145243589,1175,1120,80,15,96,1022,0,42,0.183,42
145259169,697,61,5,8,0,598,84,7,2.617,
145302688,1353,83,12,3,333,955,17,45,,
145382838,617,16,7,11,41,554,11,0,,
145386661,745,629,15,6,0,3,736,0,,438
145481485,792,508,53,1,38,476,0,277,115.683,12
145540847,693,332,33,1,518,112,2,60,0.15,
145543694,1023,966,29,283,611,45,21,63,,140
145573866,865,525,27,0,0,832,1,32,0.467,48
145794650,706,612,22,0,1,696,7,2,86.983,
145800516,652,97,2,0,0,652,0,0,,
145914565,899,85,14,3,4,887,5,0,1.617,
145945902,696,67,6,19,23,2,271,381,,
145957733,782,15,1,0,3,330,448,1,,
146098718,859,521,59,30,155,487,7,180,23.133,34
146197087,676,68,103,4,0,665,7,0,0.667,
146221321,791,179,11,7,28,38,614,104,,6
146259683,711,382,25,56,622,0,23,10,,6
146389364,673,20,4,0,0,671,0,2,,
146405342,696,289,43,0,79,21,596,0,0.217,6
146431613,470,22,2,0,3,7,460,0,,
114996904,1250,385,39,7,0,125,14,1104,0.25,51
115025248,717,324,8,0,687,0,0,30,,
115029564,1264,548,60,33,100,13,1059,59,47.033,830
115103530,656,29,7,38,0,617,1,0,,
115108149,513,93,55,0,0,512,0,1,,
115132708,791,551,9,13,0,776,2,0,,6
115180313,513,82,51,1,1,511,0,0,,27
115357474,808,534,8,1,53,742,2,10,,6
115434548,658,196,49,105,176,269,59,49,0.083,
115446528,1119,874,136,22,973,37,6,81,153.2,
115531457,527,12,3,1,1,522,0,3,,
115688865,662,80,33,4,8,614,8,28,,7
115841904,628,40,4,2,0,0,605,21,1.933,
115955697,669,121,53,0,434,1,117,117,,
116183292,529,10,5,1,8,196,279,45,,
116230425,589,69,7,0,0,589,0,0,,6
116352637,649,585,92,22,67,559,1,0,,46
116476480,521,102,32,0,9,512,0,0,,6
116541507,498,193,3,0,2,0,494,2,0.083,
116544019,591,3,1,0,2,17,570,2,,
116615569,566,257,50,14,13,266,269,4,0,12
11664730,1271,1199,18,15,106,1,1087,62,1.6,
116713369,577,75,11,4,23,545,0,5,,6
116722314,480,55,20,42,63,18,348,9,,
116750675,724,601,8,15,15,678,9,7,,
120589366,540,311,6,69,3,24,439,5,0.633,10
120613797,685,87,3,96,1,587,1,0,,
120617088,556,46,13,21,7,521,0,7,0.033,
120681684,2806,2088,79,12,1477,1228,3,86,27.717,743
120717856,567,181,30,0,12,0,488,67,0.183,8
120813906,593,39,20,17,1,518,1,56,3.45,
120832801,1057,587,8,0,2,1,499,555,4.383,419
120844852,706,29,,13,13,552,0,128,,1
120938469,803,139,26,423,338,30,8,4,,
121274675,592,112,19,20,41,39,462,30,,11
121289245,745,296,27,0,71,19,207,448,13.05,135
121406735,779,114,70,28,252,458,22,19,,
121429585,723,275,19,0,2,721,0,0,13.05,18
121554594,518,53,4,6,13,389,110,0,,
121593703,555,27,26,64,32,1,417,41,0.467,2
121633090,608,198,29,93,13,344,141,17,,
121639476,683,444,32,156,28,424,41,34,20.767,211
121654029,1009,530,15,581,359,4,63,2,,
121854563,1130,127,30,9,122,117,2,880,0.667,
121998532,855,210,3,730,85,8,19,13,,
122012615,603,219,11,34,5,549,15,0,,6
122376539,583,36,8,32,91,310,112,38,3.117,
122430864,856,383,12,31,18,166,641,0,,6
137326248,695,391,19,1,0,693,1,0,0.45,10
137398030,1055,48,20,2,0,0,1041,12,0.067,
137648589,822,84,43,131,5,658,28,0,0.9,
137697380,756,680,10,0,0,691,48,17,0.45,12
137834743,611,37,1,0,0,0,549,62,,
137844319,1285,502,117,6,0,1,1241,37,,1218
138122948,782,5,,28,4,631,111,8,,
138127927,999,199,16,1,6,986,5,1,0.083,
138158754,758,380,6,0,0,164,570,24,,
138241030,798,24,6,0,4,0,786,8,2.667,12
138274780,632,40,3,0,6,357,4,265,,
138303678,821,79,18,0,2,3,803,13,0.067,12
138306244,662,510,17,11,13,444,1,193,0.283,
138425372,578,47,8,6,44,521,3,4,,
138536577,701,35,7,1,0,401,6,293,,13
138541227,511,16,7,0,0,207,304,0,,
138548436,542,145,34,0,3,531,5,3,,6
138608145,556,114,14,10,71,414,58,3,,
138629291,520,27,11,0,0,1,519,0,,
138653719,748,130,7,8,25,62,433,220,,81
138696540,838,250,91,637,100,75,1,25,,
138768259,1104,994,2,0,0,1044,0,60,0.3,18
138786468,549,14,6,12,1,505,31,0,,
138808426,1325,122,,0,24,1143,28,130,0.6,
138926225,517,48,24,13,1,17,449,37,,1
139012165,1291,525,49,240,346,685,2,18,71.75,
126384131,616,425,10,0,216,2,251,147,0.117,125
126555992,948,194,38,14,641,240,41,12,2.333,
126622002,577,35,36,4,118,24,168,263,,84
126623416,530,175,4,6,0,521,3,0,,
126633529,543,,,0,1,0,532,10,,
126768568,867,146,5,3,4,857,0,3,,
126829872,746,76,21,0,0,0,612,134,,
126853693,682,130,31,38,12,590,7,35,0.467,
127055147,622,306,44,1,28,589,4,0,,6
127149118,637,48,4,0,0,631,6,0,0.117,
127186155,671,76,9,0,0,663,4,4,,
127268876,665,35,,0,18,647,0,0,,36
127310530,948,913,45,0,0,947,0,1,,136
127312047,592,43,4,0,0,590,2,0,,
127459826,641,28,102,109,23,203,303,3,,
127567343,764,491,50,7,14,1,693,49,,
127567560,517,239,18,35,23,77,381,1,,
127622076,711,175,4,0,24,633,29,25,89.617,15
127658334,1928,925,67,0,37,230,1473,188,31.933,6
127666508,1074,200,26,975,36,31,2,30,,
127760930,788,699,3,4,5,764,0,15,,
127950732,694,95,20,24,1,95,191,383,,
127986267,566,64,8,59,1,0,473,33,,
128001938,645,475,8,41,216,271,117,0,,
139139306,583,128,21,0,1,580,1,1,,12
139248400,821,70,22,336,260,35,95,95,,
139397634,673,201,19,150,126,86,286,25,,
139556157,803,161,7,26,536,4,65,172,,
139565367,541,73,23,6,4,41,441,49,1.8,11
139633990,888,118,35,2,11,786,0,89,2.067,6
139680139,690,226,18,0,13,657,12,8,0.433,6
139689398,714,119,7,15,10,689,0,0,,
140035685,902,88,23,211,31,337,280,43,,
140227146,721,37,19,0,4,708,4,5,0.283,6
140341270,658,474,58,12,10,383,248,5,1.25,
140381311,842,277,59,138,237,405,54,8,,
140494876,781,80,12,11,14,755,1,0,,
122568604,572,109,11,0,0,545,0,27,,
122754017,727,700,1,175,364,71,40,77,,
122798829,638,139,,0,16,6,606,10,,
122941547,1057,303,6,8,21,1025,3,0,,
122973693,934,181,20,19,134,696,60,25,0.267,6
122984312,704,433,4,0,29,12,607,56,,
123100405,748,54,1,0,5,524,190,29,,
123158876,612,57,1,0,0,606,0,6,,
123236268,575,144,11,93,1,481,0,0,,24
123262971,680,150,16,0,92,423,2,163,0.067,74
123323025,875,567,57,31,44,769,25,6,,
123386307,632,6,,0,1,5,621,5,,
123402087,646,68,5,0,1,3,630,12,,364
123506022,747,154,,0,0,21,726,0,,
123527483,1607,150,16,2,3,513,11,1078,,
123531206,694,70,51,0,184,210,31,269,0.033,281
123593207,736,88,59,6,169,485,7,69,,3
123650256,911,529,17,7,7,887,9,1,,12
123654305,810,246,12,35,0,83,650,42,420.1,25
123990050,603,165,6,2,0,465,1,135,,86
124090338,640,300,8,12,27,238,14,349,,12
124178380,629,430,6,0,1,627,1,0,,
124180535,563,71,7,7,23,518,1,14,,
124216477,809,23,12,15,0,374,415,5,0.117,6
124267017,579,341,11,0,11,5,540,23,3.967,
124347685,586,136,21,0,1,13,571,1,,6
124359252,609,397,17,0,129,397,16,67,12.483,
146461886,1242,494,22,0,6,1236,0,0,,340
146467074,1385,432,19,974,387,9,1,14,,
146532083,806,106,13,0,23,783,0,0,,582
146550009,555,231,42,39,0,1,282,233,,80
146649413,635,332,4,5,0,597,27,6,3.333,230
146728135,772,133,52,493,92,68,85,34,,
146757678,692,40,27,232,342,50,36,32,,
146766039,1144,190,3,0,214,14,782,134,1.633,18
146777233,1239,206,6,97,0,699,9,434,,
146803507,673,270,49,165,146,309,26,27,,
146998175,535,230,3,0,9,179,336,11,,
147070979,739,200,39,14,14,616,2,93,1.133,100
147157161,1032,249,80,0,32,872,42,86,1.35,
147224513,1335,793,15,7,53,1251,21,3,6.617,2313
147259634,993,72,20,6,1,722,221,43,,
147270178,903,51,,0,4,898,1,0,,
147327406,650,67,3,7,9,2,630,2,,
147421433,669,273,15,115,26,72,62,394,,
147432665,1081,584,28,2,15,2,498,564,9.317,300
147481980,1155,329,97,0,13,1115,10,17,,
147516964,857,695,25,33,2,821,1,0,190.6,
147547976,559,305,8,10,15,493,39,2,,
147640692,508,30,11,1,3,4,494,6,,
147794528,831,16,1,0,45,674,1,111,,
147984450,747,265,21,0,0,502,22,223,0.317,1
147994031,595,59,15,0,0,0,593,2,,
140684784,1097,119,16,0,78,622,81,316,2.967,
140753974,763,436,57,224,80,101,80,278,5.017,
140770677,546,81,26,0,0,6,449,91,,
140779268,811,67,26,0,2,750,8,51,,
140840149,512,291,10,112,0,51,348,1,,
140877302,1067,413,15,0,1,1,981,84,23.517,
140902294,939,31,12,7,13,868,10,41,,
140914259,892,148,8,1,19,866,0,6,,
140949249,573,30,10,0,3,570,0,0,,
124422191,927,482,3,0,352,528,44,3,1.183,
124470575,771,49,32,13,20,584,75,79,,18
124513835,607,93,7,0,0,574,17,16,,
124570800,978,41,7,27,0,78,873,0,,6
124734906,720,101,26,418,53,246,1,2,608.433,
124752243,1027,210,9,0,4,996,12,15,2.383,12
124818270,944,740,15,2,11,931,0,0,27.15,6
124844752,893,370,44,443,99,345,3,3,,
124846995,603,96,66,35,30,433,82,23,,36
124908215,780,131,2,49,4,64,658,5,,
124962127,677,325,31,3,21,162,471,20,0.4,
124994729,666,419,16,0,16,595,19,36,0.8,12
125011300,1072,476,71,711,24,131,147,59,,
125065455,1008,653,14,0,28,534,4,442,0.517,262
125116889,1924,276,27,22,0,1894,7,1,,
128017123,879,557,54,74,1,158,385,261,1.317,
128017708,595,247,13,0,2,580,2,11,2.617,
128092603,592,466,10,15,2,27,547,1,,
128178207,730,166,26,2,0,718,10,0,2.217,
128332445,764,356,23,24,61,612,5,62,,
128339398,735,189,,4,70,633,19,9,2.017,
128348693,637,46,37,9,15,78,535,0,,
128524995,742,18,1,0,1,740,1,0,,6
128676397,527,117,5,83,42,189,212,1,,
128793264,619,41,5,1,18,589,9,2,,97
128814702,548,134,3,0,0,0,548,0,,
128847890,642,57,18,13,0,626,0,3,,468
128851546,544,397,3,0,34,329,173,8,0.1,
128921090,587,136,4,27,0,1,531,28,,
128927163,974,109,2,5,0,916,3,50,0.833,6
128975307,698,535,10,6,10,615,3,64,2.733,12
128984625,1284,514,28,0,42,1242,0,0,,359
129107483,1608,345,87,41,13,1523,18,13,2.017,74
129110575,516,44,19,1,3,142,262,108,,
129119498,809,62,12,0,5,0,134,670,8.75,
129236641,725,155,1,54,12,344,296,19,,
129346674,894,11,6,2,9,838,38,7,,6
129454874,548,244,39,24,0,11,501,12,7.183,
129501767,680,357,53,2,8,670,0,0,,
129531485,568,77,38,44,3,515,6,0,6.633,66
129592990,507,143,26,54,7,24,378,44,6.983,
129624109,536,19,,0,0,535,0,1,,
129672915,931,88,51,63,31,62,132,643,6.95,
129729628,544,15,7,0,6,6,509,23,,
129844073,696,127,6,3,36,638,19,0,,
116779620,1005,240,17,1,51,29,147,777,0.65,
116835519,697,602,29,17,93,23,544,20,0.25,12
116844899,1057,66,31,392,505,81,12,67,1.517,
116914918,694,140,4,0,32,9,480,173,,
116932613,505,95,9,24,0,0,439,42,,
116953425,578,62,1,22,2,521,28,5,,
117040664,836,172,23,5,39,380,10,402,,
117058839,614,162,20,4,0,219,391,0,,
117066198,608,31,26,6,24,8,245,325,,
117082390,642,233,5,0,0,642,0,0,,
117139564,569,16,4,0,0,519,49,1,,
117210426,1438,644,28,373,9,320,5,731,6.967,
117373202,757,113,1,0,240,250,2,265,0.1,
117383267,819,118,53,64,101,409,52,193,4.633,
117410881,533,225,11,0,0,178,355,0,,
117426218,674,145,,0,1,635,6,32,0.983,
117455418,603,234,61,33,81,461,8,20,,
117487424,538,29,8,1,0,537,0,0,,
117521979,719,27,7,0,0,717,2,0,,
117550313,852,476,20,73,89,651,3,36,8624.65,106
117706746,624,23,2,29,0,594,1,0,,
117719163,2293,2144,136,32,1981,98,8,174,1734.617,6
117816011,684,121,63,11,0,570,13,90,0.25,15
117817417,678,184,29,72,5,585,8,8,,
117893170,543,372,19,0,0,0,543,0,,
117990377,631,180,47,8,0,1,622,0,,13
118038302,898,398,14,114,144,613,16,11,121.9,7
118136866,1510,292,16,2,613,785,32,78,0.45,6
118139201,474,36,15,1,5,0,460,8,0.3,
118207216,645,14,1,0,0,640,1,4,,
118228708,830,91,6,5,26,14,671,114,,68
118232459,660,317,8,0,0,660,0,0,,
118383278,612,76,16,0,0,5,607,0,0.317,
118399761,793,253,20,0,183,14,4,592,,
118474017,771,355,127,1,0,0,770,0,0.9,
118499768,835,380,59,508,313,4,5,5,,
118531645,674,105,14,0,0,204,470,0,,
118576222,596,81,4,0,3,572,0,21,,
140989840,622,101,7,0,0,622,0,0,,
141085247,493,123,4,2,0,1,490,0,,6
141106361,867,454,19,6,1,24,734,102,0.517,6
141155649,757,755,1,10,0,0,747,0,0.1,
141230662,723,239,47,76,255,130,236,26,,6
141311984,713,143,63,0,1,0,712,0,26.583,322
141347199,478,277,14,0,38,4,435,1,,6
141368319,585,141,50,7,10,527,27,14,0.167,19
141368344,932,497,30,3,15,668,136,110,3.5,
141447579,975,619,31,1,1,961,0,12,65.833,
141650759,1204,324,35,0,85,1095,4,20,,
141999786,810,457,19,266,536,3,2,3,,
142017309,973,802,12,10,721,26,201,15,15.25,
142128456,745,228,66,36,613,2,3,91,,
142143579,592,395,1,38,29,488,31,6,,
142186477,546,14,10,0,0,0,470,76,,182
142218176,549,99,34,12,0,525,6,6,,
14221896,955,329,34,54,82,54,608,157,1.133,10
142227552,805,88,15,0,3,2,784,16,,
142316578,703,144,77,11,69,606,14,3,12.25,
